X,Y,RowID,CrimeDateTime,CrimeCode,Location,Description,Inside_Outside,Weapon,Post,Gender,Age,Race,Ethnicity,District,Neighborhood,Latitude,Longitude,GeoLocation,Premise,VRIName,Total_Incidents
-76.5706,39.2925000000001,661,2022/07/25 17:30:00+00,5A,3300 E BALTIMORE ST,BURGLARY,,,222,,,,,SOUTHEAST,PATTERSON PARK NEIGHBORHOOD,39.2925,-76.5706,"(39.2925,-76.5706)",,,1
-76.5501,39.301,662,2022/07/25 19:00:00+00,5B,5600 PULASKI HWY,BURGLARY,,,433,,,,,NORTHEAST,PULASKI INDUSTRIAL AREA,39.301,-76.5501,"(39.301,-76.5501)",,,1
-76.5828999999999,39.2930000000001,689,2022/07/25 00:00:00+00,5F,2400 E FAIRMOUNT AVE,BURGLARY,,,221,F,31,WHITE,,SOUTHEAST,PATTERSON PLACE,39.293,-76.5829,"(39.293,-76.5829)",,,1
-76.5828999999999,39.2930000000001,690,2022/07/25 00:00:00+00,5F,2400 E FAIRMOUNT AVE,BURGLARY,,,221,M,30,WHITE,,SOUTHEAST,PATTERSON PLACE,39.293,-76.5829,"(39.293,-76.5829)",,,1
-76.6188,39.3033,698,2022/07/25 03:38:00+00,5B,1000 PARK AVE,BURGLARY,,,134,,,,,CENTRAL,MID-TOWN BELVEDERE,39.3033,-76.6188,"(39.3033,-76.6188)",,,1
-76.6831,39.3471000000001,703,2022/07/25 06:15:00+00,5F,3800 HAYWARD AVE,BURGLARY,,,633,,,,,NORTHWEST,ARLINGTON,39.3471,-76.6831,"(39.3471,-76.6831)",,Northwestern,1
-76.6383999999999,39.3151,705,2022/07/25 10:26:00+00,5F,2500 EUTAW PL,BURGLARY,,,133,,,,,CENTRAL,RESERVOIR HILL,39.3151,-76.6384,"(39.3151,-76.6384)",,,1
-76.5821999999999,39.2958,734,2022/07/25 16:00:00+00,5A,400 N MILTON AVE,BURGLARY,,,221,M,26,WHITE,,SOUTHEAST,MCELDERRY PARK,39.2958,-76.5822,"(39.2958,-76.5822)",,,1
-76.6181,39.3153,747,2022/07/25 13:30:00+00,5A,2300 MARYLAND AVE,BURGLARY,,,514,M,52,WHITE,NOT_HISPANIC_OR_LATINO,NORTHERN,OLD GOUCHER,39.3153,-76.6181,"(39.3153,-76.6181)",,,1
-76.5463,39.3391,748,2022/07/25 11:40:00+00,5F,4300 BERGER AVE,BURGLARY,,,444,M,54,WHITE,NOT_HISPANIC_OR_LATINO,NORTHEAST,FRANKFORD,39.3391,-76.5463,"(39.3391,-76.5463)",,,1
-76.5463,39.3391,749,2022/07/25 11:40:00+00,5F,4300 BERGER AVE,BURGLARY,,,444,M,34,WHITE,NOT_HISPANIC_OR_LATINO,NORTHEAST,FRANKFORD,39.3391,-76.5463,"(39.3391,-76.5463)",,,1
-76.6058,39.2707,759,2022/07/25 14:06:00+00,5A,1700 BELT ST,BURGLARY,,,943,F,29,WHITE,,SOUTHERN,RIVERSIDE,39.2707,-76.6058,"(39.2707,-76.6058)",,,1
-76.6854999999999,39.3716000000001,761,2022/07/25 18:25:00+00,5A,2600 GAGE CT,BURGLARY,,,632,F,29,BLACK_OR_AFRICAN_AMERICAN,,NORTHWEST,CHESWOLDE,39.3716,-76.6855,"(39.3716,-76.6855)",,,1
-76.6283,39.2751000000001,778,2022/07/25 16:00:00+00,5B,1500 RIDGELY ST,BURGLARY,,,941,M,70,WHITE,,SOUTHERN,CARROLL - CAMDEN INDUSTRIAL AREA,39.2751,-76.6283,"(39.2751,-76.6283)",,,1
-76.6197,39.2904,813,2022/07/12 12:35:00+00,5F,300 W FAYETTE ST,BURGLARY,,,114,F,34,BLACK_OR_AFRICAN_AMERICAN,,CENTRAL,DOWNTOWN,39.2904,-76.6197,"(39.2904,-76.6197)",,,1
-76.6820999999999,39.3379,828,2022/07/12 17:28:00+00,5A,3900 FERNHILL AVE,BURGLARY,,,625,M,60,,UNKNOWN,NORTHWEST,DOLFIELD,39.3379,-76.6821,"(39.3379,-76.6821)",,,1
-76.6509,39.2813,834,2022/07/12 19:00:00+00,5F,500 S SMALLWOOD ST,BURGLARY,,,834,,,,,SOUTHWEST,CARROLLTON RIDGE,39.2813,-76.6509,"(39.2813,-76.6509)",,Tri-District,1
-76.6566,39.3161000000001,836,2022/07/12 04:38:00+00,5B,2500 GWYNNS FALLS PKWY,BURGLARY,,,731,,,,,WESTERN,MONDAWMIN,39.3161,-76.6566,"(39.3161,-76.6566)",,,1
-76.6365,39.3083,1094,2022/07/12 18:40:00+00,5F,2100 DRUID HILL AVE,BURGLARY,,,131,F,28,BLACK_OR_AFRICAN_AMERICAN,,CENTRAL,DRUID HEIGHTS,39.3083,-76.6365,"(39.3083,-76.6365)",,,1
-76.6365,39.3083,1095,2022/07/12 18:40:00+00,5F,2100 DRUID HILL AVE,BURGLARY,,,131,F,26,BLACK_OR_AFRICAN_AMERICAN,,CENTRAL,DRUID HEIGHTS,39.3083,-76.6365,"(39.3083,-76.6365)",,,1
-76.6240999999999,39.3070000000001,1097,2022/07/12 02:40:00+00,5A,1400 PARK AVE,BURGLARY,,,132,F,13,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,CENTRAL,BOLTON HILL,39.307,-76.6241,"(39.307,-76.6241)",,,1
-76.607,39.3027000000001,1099,2022/07/12 10:30:00+00,5A,700 E CHASE ST,BURGLARY,,,313,M,36,WHITE,,EASTERN,JOHNSTON SQUARE,39.3027,-76.607,"(39.3027,-76.607)",,,1
-76.5979,39.2344000000001,1444,2022/07/24 10:30:00+00,5F,3600 9TH ST,BURGLARY,,,913,M,41,WHITE,,SOUTHERN,BROOKLYN,39.2344,-76.5979,"(39.2344,-76.5979)",,Brooklyn,1
-76.5923999999999,39.2866000000001,1770,2022/07/24 13:00:00+00,5A,1700 BANK ST,BURGLARY,,,213,M,63,WHITE,,SOUTHEAST,UPPER FELLS POINT,39.2866,-76.5924,"(39.2866,-76.5924)",,,1
-76.5923,39.2847,1781,2022/07/24 02:00:00+00,5F,1700 FLEET ST,BURGLARY,,,213,M,66,WHITE,,SOUTHEAST,FELLS POINT,39.2847,-76.5923,"(39.2847,-76.5923)",,,1
-76.6496999999999,39.2661000000001,1790,2022/07/24 18:00:00+00,5F,2000 GRINNALDS AVE,BURGLARY,,,831,F,28,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,SOUTHWEST,MORRELL PARK,39.2661,-76.6497,"(39.2661,-76.6497)",,,1
-76.5707,39.3664000000001,1792,2022/07/24 15:15:00+00,5F,2200 PINEWOOD AVE,BURGLARY,,,423,F,73,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,NORTHEAST,HAMILTON HILLS,39.3664,-76.5707,"(39.3664,-76.5707)",,,1
-76.6704,39.3629,1804,2022/07/24 19:00:00+00,5F,2400 CREST RD,BURGLARY,,,533,F,51,,,NORTHERN,MOUNT WASHINGTON,39.3629,-76.6704,"(39.3629,-76.6704)",,,1
-76.6530999999999,39.2912000000001,1890,2022/07/11 15:45:00+00,5F,200 N BENTALOU ST,BURGLARY,,,714,M,47,WHITE,,WESTERN,PENROSE/FAYETTE STREET OUTREACH,39.2912,-76.6531,"(39.2912,-76.6531)",,,1
-76.5907,39.2868,1892,2022/07/11 17:30:00+00,5A,1800 BANK ST,BURGLARY,,,212,F,45,BLACK_OR_AFRICAN_AMERICAN,,SOUTHEAST,UPPER FELLS POINT,39.2868,-76.5907,"(39.2868,-76.5907)",,,1
-76.6623999999999,39.3616000000001,1894,2022/07/11 22:30:00+00,5A,2200 SOUTH RD,BURGLARY,,,533,F,57,WHITE,NOT_HISPANIC_OR_LATINO,NORTHERN,MOUNT WASHINGTON,39.3616,-76.6624,"(39.3616,-76.6624)",,,1
-76.6115,39.3078,1904,2022/07/11 13:10:00+00,5F,300 E FEDERAL ST,BURGLARY,,,313,M,33,WHITE,,EASTERN,GREENMOUNT WEST,39.3078,-76.6115,"(39.3078,-76.6115)",,,1
-76.6145999999999,39.3248,1960,2022/07/11 23:00:00+00,5F,3000 N CALVERT ST,BURGLARY,,,512,M,45,WHITE,UNKNOWN,NORTHERN,CHARLES VILLAGE,39.3248,-76.6146,"(39.3248,-76.6146)",,,1
-76.7051,39.3631,1962,2022/07/11 14:00:00+00,5B,3800 FALLSTAFF RD,BURGLARY,,,631,M,52,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,NORTHWEST,FALLSTAFF,39.3631,-76.7051,"(39.3631,-76.7051)",,,1
-76.6107,39.2364000000001,1963,2022/07/11 03:45:00+00,5B,3800 S HANOVER ST,BURGLARY,,,913,,,,,SOUTHERN,BROOKLYN,39.2364,-76.6107,"(39.2364,-76.6107)",,,1
-76.6530999999999,39.2912000000001,1995,2022/07/11 15:45:00+00,5F,200 N BENTALOU ST,BURGLARY,,,714,,,,,WESTERN,PENROSE/FAYETTE STREET OUTREACH,39.2912,-76.6531,"(39.2912,-76.6531)",,,1
-76.6777999999999,39.3719,2016,2022/07/24 04:20:00+00,5A,6300 GREEN MEADOW PKWY,BURGLARY,,,632,M,48,WHITE,,NORTHWEST,CHESWOLDE,39.3719,-76.6778,"(39.3719,-76.6778)",,,1
-76.6079,39.3245000000001,2029,2022/07/24 21:00:00+00,5A,3000 FRISBY ST,BURGLARY,,,513,M,43,,,NORTHERN,BETTER WAVERLY,39.3245,-76.6079,"(39.3245,-76.6079)",,,1
-76.5674,39.2908,2280,2022/07/24 14:00:00+00,5A,100 S CONKLING ST,BURGLARY,,,223,,,,,SOUTHEAST,BALTIMORE HIGHLANDS,39.2908,-76.5674,"(39.2908,-76.5674)",,,1
-76.5681999999999,39.2924,2284,2022/07/24 03:17:00+00,5B,3500 E BALTIMORE ST,BURGLARY,,,223,,,,,SOUTHEAST,BALTIMORE HIGHLANDS,39.2924,-76.5682,"(39.2924,-76.5682)",,,1
-76.6034999999999,39.2947,2285,2022/07/24 04:12:00+00,5B,1000 ORLEANS ST,BURGLARY,,,211,,,,,SOUTHEAST,PLEASANT VIEW GARDENS,39.2947,-76.6035,"(39.2947,-76.6035)",,,1
-76.5402,39.3446000000001,2287,2022/07/23 15:00:00+00,5F,4300 GLENARM AVE,BURGLARY,,,445,M,35,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,NORTHEAST,CEDMONT,39.3446,-76.5402,"(39.3446,-76.5402)",,,1
-76.5966,39.3036000000001,2288,2022/07/23 06:00:00+00,5A,1100 N BOND ST,BURGLARY,,,323,M,74,WHITE,,EASTERN,GAY STREET,39.3036,-76.5966,"(39.3036,-76.5966)",,,1
-76.6826,39.3467000000001,2291,2022/07/23 02:40:00+00,5F,5200 CORDELIA AVE,BURGLARY,,,633,F,38,UNKNOWN,HISPANIC_OR_LATINO,NORTHWEST,ARLINGTON,39.3467,-76.6826,"(39.3467,-76.6826)",,Northwestern,1
-76.5887,39.2292,2351,2022/07/23 23:45:00+00,5A,1600 POPLAND ST,BURGLARY,,,911,F,29,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,SOUTHERN,CURTIS BAY,39.2292,-76.5887,"(39.2292,-76.5887)",,,1
-76.5961,39.2854,2527,2022/07/11 21:00:00+00,5A,500 S DALLAS ST,BURGLARY,,,213,M,42,WHITE,NOT_HISPANIC_OR_LATINO,SOUTHEAST,FELLS POINT,39.2854,-76.5961,"(39.2854,-76.5961)",,,1
-76.5602,39.3477,2531,2022/07/11 03:20:00+00,5F,3300 ECHODALE AVE,BURGLARY,,,426,F,26,WHITE,HISPANIC_OR_LATINO,NORTHEAST,WALTHERSON,39.3477,-76.5602,"(39.3477,-76.5602)",,,1
-76.7098,39.3291,2534,2022/07/11 13:30:00+00,5A,5500 BOSWORTH AVE,BURGLARY,,,622,F,51,,UNKNOWN,NORTHWEST,HOWARD PARK,39.3291,-76.7098,"(39.3291,-76.7098)",,,1
-76.5644,39.2903000000001,2537,2022/07/11 15:30:00+00,5F,3900 E PRATT ST,BURGLARY,,,223,M,32,WHITE,NOT_HISPANIC_OR_LATINO,SOUTHEAST,HIGHLANDTOWN,39.2903,-76.5644,"(39.2903,-76.5644)",,,1
-76.599,39.3088000000001,2541,2022/07/11 17:00:00+00,5A,1600 N SPRING ST,BURGLARY,,,314,M,45,BLACK_OR_AFRICAN_AMERICAN,,EASTERN,OLIVER,39.3088,-76.599,"(39.3088,-76.599)",,Eastern 1,1
-76.5948999999999,39.2944000000001,2590,2022/07/11 03:30:00+00,5F,200 N BETHEL CT,BURGLARY,,,212,F,24,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,SOUTHEAST,DUNBAR-BROADWAY,39.2944,-76.5949,"(39.2944,-76.5949)",,,1
-76.6502,39.2687000000001,2739,2022/07/10 16:00:00+00,5A,2300 WASHINGTON BLVD,BURGLARY,,,831,F,32,,UNKNOWN,SOUTHWEST,MORRELL PARK,39.2687,-76.6502,"(39.2687,-76.6502)",,,1
-76.6024,39.2322,2817,2022/07/10 05:30:00+00,5F,3900 BROOKLYN AVE,BURGLARY,,PERSONAL_WEAPONS,913,F,30,WHITE,NOT_HISPANIC_OR_LATINO,SOUTHERN,BROOKLYN,39.2322,-76.6024,"(39.2322,-76.6024)",,,1
-76.6711999999999,39.3412000000001,2820,2022/07/10 14:30:00+00,5F,3400 SAINT AMBROSE AVE,BURGLARY,,,614,F,35,BLACK_OR_AFRICAN_AMERICAN,,NORTHWEST,CENTRAL PARK HEIGHTS,39.3412,-76.6712,"(39.3412,-76.6712)",,,1
-76.5807,39.2949,2853,2022/07/10 16:30:00+00,5A,200 N LUZERNE AVE,BURGLARY,,,221,M,33,WHITE,,SOUTHEAST,MCELDERRY PARK,39.2949,-76.5807,"(39.2949,-76.5807)",,,1
-76.5957999999999,39.3042,2890,2022/07/10 15:00:00+00,5F,1600 E BIDDLE ST,BURGLARY,,,314,M,30,BLACK_OR_AFRICAN_AMERICAN,,EASTERN,GAY STREET,39.3042,-76.5958,"(39.3042,-76.5958)",,,1
-76.6729999999999,39.3049,2901,2022/07/10 03:35:00+00,5A,3300 BRIGHTON ST,BURGLARY,,,813,,,,,SOUTHWEST,ROSEMONT,39.3049,-76.673,"(39.3049,-76.673)",,,1
-76.6081,39.3116000000001,2942,2022/07/10 10:30:00+00,5A,700 E NORTH AVE,BURGLARY,,,312,M,44,BLACK_OR_AFRICAN_AMERICAN,,EASTERN,EAST BALTIMORE MIDWAY,39.3116,-76.6081,"(39.3116,-76.6081)",,,1
-76.6081,39.3116000000001,2943,2022/07/10 10:30:00+00,5A,700 E NORTH AVE,BURGLARY,,,312,F,39,BLACK_OR_AFRICAN_AMERICAN,,EASTERN,EAST BALTIMORE MIDWAY,39.3116,-76.6081,"(39.3116,-76.6081)",,,1
-76.5321,39.3306000000001,3099,2022/07/09 20:30:00+00,5A,5900 RADECKE AVE,BURGLARY,,,441,M,21,BLACK_OR_AFRICAN_AMERICAN,,NORTHEAST,CEDONIA,39.3306,-76.5321,"(39.3306,-76.5321)",,,1
-76.6765,39.2888,3142,2022/07/09 07:00:00+00,5A,100 DENISON ST,BURGLARY,,,824,F,28,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,SOUTHWEST,ALLENDALE,39.2888,-76.6765,"(39.2888,-76.6765)",,,1
-76.6826,39.3467000000001,3308,2022/07/23 02:40:00+00,5F,5200 CORDELIA AVE,BURGLARY,,,633,F,38,WHITE,NOT_HISPANIC_OR_LATINO,NORTHWEST,ARLINGTON,39.3467,-76.6826,"(39.3467,-76.6826)",,Northwestern,1
-76.6475,39.3678,3390,2022/07/09 09:00:00+00,5F,5800 CLARKS HL,BURGLARY,,,533,M,51,WHITE,NOT_HISPANIC_OR_LATINO,NORTHERN,NORTH ROLAND PARK/POPLAR HILL,39.3678,-76.6475,"(39.3678,-76.6475)",,,1
-76.6501,39.2644000000001,3428,2022/07/08 05:00:00+00,5A,2100 WHISTLER AVE,BURGLARY,,,831,M,20,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,SOUTHWEST,MORRELL PARK,39.2644,-76.6501,"(39.2644,-76.6501)",,,1
-76.6501,39.2644000000001,3459,2022/07/08 05:00:00+00,5A,2100 WHISTLER AVE,BURGLARY,,,831,M,,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,SOUTHWEST,MORRELL PARK,39.2644,-76.6501,"(39.2644,-76.6501)",,,1
-76.6024,39.2322,3575,2022/07/23 18:00:00+00,5A,3900 BROOKLYN AVE,BURGLARY,,,913,M,35,WHITE,,SOUTHERN,BROOKLYN,39.2322,-76.6024,"(39.2322,-76.6024)",,,1
-76.6339,39.3086000000001,3577,2022/07/23 19:30:00+00,5F,2000 MADISON AVE,BURGLARY,,,131,F,48,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,CENTRAL,DRUID HEIGHTS,39.3086,-76.6339,"(39.3086,-76.6339)",,,1
-76.5907999999999,39.2855000000001,3583,2022/07/23 00:00:00+00,5A,500 S DURHAM ST,BURGLARY,,,213,M,28,WHITE,NOT_HISPANIC_OR_LATINO,SOUTHEAST,FELLS POINT,39.2855,-76.5908,"(39.2855,-76.5908)",,,1
-76.5993999999999,39.2351,3590,2022/07/22 04:15:00+00,5A,3600 BROOKLYN AVE,BURGLARY,,,913,F,60,WHITE,,SOUTHERN,BROOKLYN,39.2351,-76.5994,"(39.2351,-76.5994)",,Brooklyn,1
-76.669,39.3606,3600,2022/07/22 18:30:00+00,5A,2400 BRAMBLETON RD,BURGLARY,,,533,F,52,WHITE,,NORTHERN,MOUNT WASHINGTON,39.3606,-76.669,"(39.3606,-76.669)",,,1
-76.6736,39.3065,3611,2022/07/22 15:00:00+00,5A,3300 WINTERBOURNE RD,BURGLARY,,,813,M,38,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,SOUTHWEST,ROSEMONT,39.3065,-76.6736,"(39.3065,-76.6736)",,,1
-76.6498999999999,39.2835000000001,3616,2022/07/22 10:00:00+00,5F,300 S PULASKI ST,BURGLARY,,,834,M,47,,HISPANIC_OR_LATINO,SOUTHWEST,CARROLLTON RIDGE,39.2835,-76.6499,"(39.2835,-76.6499)",,Tri-District,1
-76.6518,39.2824000000001,3624,2022/07/22 17:00:00+00,5F,400 FURROW ST,BURGLARY,,,834,M,66,ASIAN,SOUTH_ASIAN,SOUTHWEST,CARROLLTON RIDGE,39.2824,-76.6518,"(39.2824,-76.6518)",,Tri-District,1
-76.6679,39.3113000000001,3626,2022/07/22 00:00:00+00,5B,3000 CLIFTON AVE,BURGLARY,,,811,M,60,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,SOUTHWEST,WALBROOK,39.3113,-76.6679,"(39.3113,-76.6679)",,,1
-76.6826,39.2931,3636,2022/07/08 09:00:00+00,5A,500 N LOUDON AVE,BURGLARY,,,824,M,43,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,SOUTHWEST,ALLENDALE,39.2931,-76.6826,"(39.2931,-76.6826)",,,1
-76.6584,39.3312000000001,3642,2022/07/08 22:00:00+00,5F,2500 VIOLET AVE,BURGLARY,,,612,M,73,BLACK_OR_AFRICAN_AMERICAN,,NORTHWEST,PARK CIRCLE,39.3312,-76.6584,"(39.3312,-76.6584)",,,1
-76.6328999999999,39.2961,3653,2022/07/08 18:00:00+00,5B,600 N FREMONT AVE,BURGLARY,,,713,,,,,WESTERN,HARLEM PARK,39.2961,-76.6329,"(39.2961,-76.6329)",,Central,1
-76.6471999999999,39.3329000000001,3658,2022/07/08 13:30:00+00,5A,3600 HOOPER AVE,BURGLARY,,,533,F,35,WHITE,,NORTHERN,WOODBERRY,39.3329,-76.6472,"(39.3329,-76.6472)",,,1
-76.6471999999999,39.3329000000001,3659,2022/07/08 13:30:00+00,5A,3600 HOOPER AVE,BURGLARY,,,533,F,36,WHITE,,NORTHERN,WOODBERRY,39.3329,-76.6472,"(39.3329,-76.6472)",,,1
-76.6471999999999,39.3329000000001,3660,2022/07/08 13:30:00+00,5A,3600 HOOPER AVE,BURGLARY,,,533,F,36,WHITE,,NORTHERN,WOODBERRY,39.3329,-76.6472,"(39.3329,-76.6472)",,,1
-76.6326999999999,39.3639000000001,3695,2022/07/08 14:40:00+00,5A,700 GILMARYS RD,BURGLARY,,,521,M,65,WHITE,,NORTHERN,NORTH ROLAND PARK/POPLAR HILL,39.3639,-76.6327,"(39.3639,-76.6327)",,,1
-76.6326999999999,39.3639000000001,3696,2022/07/08 14:40:00+00,5A,700 GILMARYS RD,BURGLARY,,,521,F,66,WHITE,,NORTHERN,NORTH ROLAND PARK/POPLAR HILL,39.3639,-76.6327,"(39.3639,-76.6327)",,,1
-76.6437999999999,39.2852,3744,2022/07/07 09:08:00+00,5F,1700 W PRATT ST,BURGLARY,,,933,F,44,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,SOUTHERN,NEW SOUTHWEST/MOUNT CLARE,39.2852,-76.6438,"(39.2852,-76.6438)",,Tri-District,1
-76.6009999999999,39.3408000000001,3784,2022/07/07 15:30:00+00,5A,4100 ST GEORGES AVE,BURGLARY,,,525,F,28,BLACK_OR_AFRICAN_AMERICAN,,NORTHERN,PEN LUCY,39.3408,-76.601,"(39.3408,-76.601)",,,1
-76.6731,39.3204000000001,3790,2022/07/07 14:30:00+00,5A,3000 N HILTON ST,BURGLARY,,,623,M,65,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,NORTHWEST,FOREST PARK,39.3204,-76.6731,"(39.3204,-76.6731)",,,1
-76.6095,39.3204000000001,3824,2022/07/07 00:00:00+00,5F,2600 GREENMOUNT AVE,BURGLARY,,,513,F,62,WHITE,,NORTHERN,HARWOOD,39.3204,-76.6095,"(39.3204,-76.6095)",,,1
-76.6444,39.3055000000001,3838,2022/07/07 17:00:00+00,5A,1500 MOUNTMOR CT,BURGLARY,,,734,M,44,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,WESTERN,SANDTOWN-WINCHESTER,39.3055,-76.6444,"(39.3055,-76.6444)",,,1
-76.6799999999999,39.3678,3847,2022/07/07 08:00:00+00,5F,2700 HANSON AVE,BURGLARY,,,632,M,34,WHITE,NOT_HISPANIC_OR_LATINO,NORTHWEST,CHESWOLDE,39.3678,-76.68,"(39.3678,-76.68)",,,1
-76.563,39.2826000000001,3856,2022/07/07 16:30:00+00,5A,4000 HUDSON ST,BURGLARY,,,231,,,,,SOUTHEAST,BREWERS HILL,39.2826,-76.563,"(39.2826,-76.563)",,,1
-76.6475,39.2973000000001,3879,2022/07/07 15:52:00+00,5F,700 N MONROE ST,BURGLARY,,,722,,,,,WESTERN,MIDTOWN-EDMONDSON,39.2973,-76.6475,"(39.2973,-76.6475)",,,1
-76.6761,39.2966000000001,3962,2022/07/22 18:00:00+00,5A,700 N GRANTLEY ST,BURGLARY,,,815,F,53,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,SOUTHWEST,EDGEWOOD,39.2966,-76.6761,"(39.2966,-76.6761)",,,1
-76.5909,39.3589000000001,3963,2022/07/22 04:00:00+00,5A,5600 WOODMONT AVE,BURGLARY,,PERSONAL_WEAPONS,414,M,52,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,NORTHEAST,WOODBOURNE HEIGHTS,39.3589,-76.5909,"(39.3589,-76.5909)",,,1
-76.6179,39.3179000000001,4031,2022/07/07 02:43:00+00,5A,0 W 25TH ST,BURGLARY,,,512,M,76,WHITE,UNKNOWN,NORTHERN,CHARLES VILLAGE,39.3179,-76.6179,"(39.3179,-76.6179)",,,1
-76.6043,39.3132000000001,4256,2022/07/06 15:00:00+00,5A,2000 KENNEDY AVE,BURGLARY,,,312,F,68,BLACK_OR_AFRICAN_AMERICAN,,EASTERN,EAST BALTIMORE MIDWAY,39.3132,-76.6043,"(39.3132,-76.6043)",,Eastern 1,1
-76.556,39.335,4258,2022/07/06 12:00:00+00,5F,4900 BELAIR RD,BURGLARY,,,426,,,,,NORTHEAST,FRANKFORD,39.335,-76.556,"(39.335,-76.556)",,,1
-76.6041,39.2326,4375,2022/07/22 10:31:00+00,5F,3900 6TH ST,BURGLARY,,,913,M,21,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,SOUTHERN,BROOKLYN,39.2326,-76.6041,"(39.2326,-76.6041)",,,1
-76.6052,39.3382,4382,2022/07/22 00:00:00+00,5F,600 DUMBARTON AVE,BURGLARY,,,525,M,52,,HISPANIC_OR_LATINO,NORTHERN,PEN LUCY,39.3382,-76.6052,"(39.3382,-76.6052)",,,1
-76.5855,39.2911,4385,2022/07/22 09:00:00+00,5F,0 S MADEIRA ST,BURGLARY,,,212,F,32,WHITE,HISPANIC_OR_LATINO,SOUTHEAST,BUTCHER'S HILL,39.2911,-76.5855,"(39.2911,-76.5855)",,,1
-76.6222999999999,39.3209000000001,4387,2022/07/22 20:33:00+00,5A,300 W 28TH ST,BURGLARY,,,511,M,35,WHITE,NOT_HISPANIC_OR_LATINO,NORTHERN,REMINGTON,39.3209,-76.6223,"(39.3209,-76.6223)",,,1
-76.6134,39.3039000000001,4415,2022/07/22 15:30:00+00,5B,1200 N CALVERT ST,BURGLARY,,,134,F,44,ASIAN,,CENTRAL,MID-TOWN BELVEDERE,39.3039,-76.6134,"(39.3039,-76.6134)",,,1
-76.6039,39.2938,4616,2022/07/21 10:50:00+00,5A,200 ST MATTHEWS ST,BURGLARY,,,211,M,75,BLACK_OR_AFRICAN_AMERICAN,,SOUTHEAST,PLEASANT VIEW GARDENS,39.2938,-76.6039,"(39.2938,-76.6039)",,,1
-76.6625,39.2955000000001,4621,2022/07/21 00:25:00+00,5A,2700 HARLEM AVE,BURGLARY,,,721,F,58,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,WESTERN,MOSHER,39.2955,-76.6625,"(39.2955,-76.6625)",,,1
-76.6768,39.2885000000001,4631,2022/07/21 07:00:00+00,5A,100 DENISON ST,BURGLARY,,,824,F,57,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,SOUTHWEST,ALLENDALE,39.2885,-76.6768,"(39.2885,-76.6768)",,,1
-76.6272,39.3137,4632,2022/07/21 01:45:00+00,5F,2100 MOUNT ROYAL TER,BURGLARY,,,133,M,26,NATIVE_HAWAIIAN_OR_OTHER_PACIFIC_ISLANDER,HISPANIC_OR_LATINO,CENTRAL,RESERVOIR HILL,39.3137,-76.6272,"(39.3137,-76.6272)",,,1
-76.5658,39.3135,4672,2022/07/21 00:00:00+00,5B,3700 SINCLAIR LN,BURGLARY,,,432,,,,,NORTHEAST,ORCHARD RIDGE,39.3135,-76.5658,"(39.3135,-76.5658)",,,1
-76.5531,39.3463,4709,2022/07/21 12:36:00+00,5A,3600 HAMILTON AVE,BURGLARY,,,425,F,35,WHITE,,NORTHEAST,GLENHAM-BELHAR,39.3463,-76.5531,"(39.3463,-76.5531)",,,1
-76.6532999999999,39.2942,4956,2022/07/20 22:45:00+00,5A,2300 LAURETTA AVE,BURGLARY,,,721,F,31,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,WESTERN,ROSEMONT HOMEOWNERS/TENANTS,39.2942,-76.6533,"(39.2942,-76.6533)",,,1
-76.6188,39.3132000000001,4967,2022/07/20 02:25:00+00,5B,100 W 21ST ST,BURGLARY,,,514,M,23,,HISPANIC_OR_LATINO,NORTHERN,CHARLES NORTH,39.3132,-76.6188,"(39.3132,-76.6188)",,,1
