"","date","block","plot","rep","t_num","g_ht","clip_id","d_sub2","clip"
"3386","7/31/2020",2,"CT",1,3,3.5,"PR2",9,"PR"
"3387","7/31/2020",2,"CT",2,6,7,"PR2",9,"PR"
"3388","7/31/2020",2,"CT",3,4,5,"PR2",9,"PR"
"3389","7/31/2020",2,"CT",4,4,7,"PR2",9,"PR"
"3390","7/31/2020",2,"CT",5,3,6,"PR2",9,"PR"
"3391","7/31/2020",2,"CT",6,2,3,"PR2",9,"PR"
"3392","7/31/2020",2,"CT",1,4,11,"PU1",9,"PU"
"3393","7/31/2020",2,"CT",2,3,12.5,"PU1",9,"PU"
"3394","7/31/2020",2,"CT",3,4,7,"PU1",9,"PU"
"3395","7/31/2020",2,"CT",4,3,12,"PU1",9,"PU"
"3396","7/31/2020",2,"CT",5,5,9,"PU1",9,"PU"
"3397","7/31/2020",2,"CT",6,2,9,"PU1",9,"PU"
"3398","7/31/2020",2,"CT",1,3,18,"PU2",9,"PU"
"3399","7/31/2020",2,"CT",2,3,12,"PU2",9,"PU"
"3400","7/31/2020",2,"CT",3,2,16,"PU2",9,"PU"
"3401","7/31/2020",2,"CT",4,4,11.5,"PU2",9,"PU"
"3402","7/31/2020",2,"CT",5,2,7,"PU2",9,"PU"
"3403","7/31/2020",2,"CT",6,3,15.5,"PU2",9,"PU"
"3404","7/31/2020",2,"CT",1,4,13,"CT1",9,"CT"
"3405","7/31/2020",2,"CT",2,4,11,"CT1",9,"CT"
"3406","7/31/2020",2,"CT",3,3,12,"CT1",9,"CT"
"3407","7/31/2020",2,"CT",4,2,16,"CT1",9,"CT"
"3408","7/31/2020",2,"CT",5,3,9,"CT1",9,"CT"
"3409","7/31/2020",2,"CT",6,5,16,"CT1",9,"CT"
"3410","7/31/2020",2,"CT",1,3,19.5,"CT2",9,"CT"
"3411","7/31/2020",2,"CT",2,3,18,"CT2",9,"CT"
"3412","7/31/2020",2,"CT",3,3,18.5,"CT2",9,"CT"
"3413","7/31/2020",2,"CT",4,4,12,"CT2",9,"CT"
"3414","7/31/2020",2,"CT",5,2,19.5,"CT2",9,"CT"
"3415","7/31/2020",2,"CT",6,2,23,"CT2",9,"CT"
"3416","7/31/2020",2,"F10",1,4,14,"PU1",9,"PU"
"3417","7/31/2020",2,"F10",2,2,17,"PU1",9,"PU"
"3418","7/31/2020",2,"F10",3,3,10,"PU1",9,"PU"
"3419","7/31/2020",2,"F10",4,3,17,"PU1",9,"PU"
"3420","7/31/2020",2,"F10",5,3,14,"PU1",9,"PU"
"3421","7/31/2020",2,"F10",6,3,6,"PU1",9,"PU"
"3422","7/31/2020",2,"F10",1,3,9,"PR1",9,"PR"
"3423","7/31/2020",2,"F10",2,3,8,"PR1",9,"PR"
"3424","7/31/2020",2,"F10",3,2,6,"PR1",9,"PR"
"3425","7/31/2020",2,"F10",4,3,9.5,"PR1",9,"PR"
"3426","7/31/2020",2,"F10",5,3,7.5,"PR1",9,"PR"
"3427","7/31/2020",2,"F10",6,2,8,"PR1",9,"PR"
"3428","7/31/2020",2,"F10",1,2,10,"PR2",9,"PR"
"3429","7/31/2020",2,"F10",2,2,4,"PR2",9,"PR"
"3430","7/31/2020",2,"F10",3,4,8,"PR2",9,"PR"
"3431","7/31/2020",2,"F10",4,3,6,"PR2",9,"PR"
"3432","7/31/2020",2,"F10",5,3,6,"PR2",9,"PR"
"3433","7/31/2020",2,"F10",6,3,6.5,"PR2",9,"PR"
"3434","7/31/2020",2,"F10",1,4,22,"PU2",9,"PU"
"3435","7/31/2020",2,"F10",2,3,28,"PU2",9,"PU"
"3436","7/31/2020",2,"F10",3,4,22.5,"PU2",9,"PU"
"3437","7/31/2020",2,"F10",4,2,23.5,"PU2",9,"PU"
"3438","7/31/2020",2,"F10",5,2,13.5,"PU2",9,"PU"
"3439","7/31/2020",2,"F10",6,3,16,"PU2",9,"PU"
"3440","7/31/2020",2,"F10",1,2,27,"CT1",9,"CT"
"3441","7/31/2020",2,"F10",2,3,22,"CT1",9,"CT"
"3442","7/31/2020",2,"F10",3,2,22,"CT1",9,"CT"
"3443","7/31/2020",2,"F10",4,2,28,"CT1",9,"CT"
"3444","7/31/2020",2,"F10",5,2,27,"CT1",9,"CT"
"3445","7/31/2020",2,"F10",6,3,29,"CT1",9,"CT"
"3446","7/31/2020",2,"F10",1,3,10,"CT2",9,"CT"
"3447","7/31/2020",2,"F10",2,3,11,"CT2",9,"CT"
"3448","7/31/2020",2,"F10",3,3,26,"CT2",9,"CT"
"3449","7/31/2020",2,"F10",4,4,18,"CT2",9,"CT"
"3450","7/31/2020",2,"F10",5,2,12,"CT2",9,"CT"
"3451","7/31/2020",2,"F10",6,3,16,"CT2",9,"CT"
"3452","7/31/2020",2,"F2",1,3,14,"PU1",9,"PU"
"3453","7/31/2020",2,"F2",2,3,15.5,"PU1",9,"PU"
"3454","7/31/2020",2,"F2",3,3,18,"PU1",9,"PU"
"3455","7/31/2020",2,"F2",4,2,16,"PU1",9,"PU"
"3456","7/31/2020",2,"F2",5,4,17.5,"PU1",9,"PU"
"3457","7/31/2020",2,"F2",6,3,14.5,"PU1",9,"PU"
"3458","7/31/2020",2,"F2",1,4,11.5,"PU2",9,"PU"
"3459","7/31/2020",2,"F2",2,3,11,"PU2",9,"PU"
"3460","7/31/2020",2,"F2",3,3,8,"PU2",9,"PU"
"3461","7/31/2020",2,"F2",4,3,12,"PU2",9,"PU"
"3462","7/31/2020",2,"F2",5,2,14,"PU2",9,"PU"
"3463","7/31/2020",2,"F2",6,3,12,"PU2",9,"PU"
"3464","7/31/2020",2,"F2",1,2,4.5,"PR1",9,"PR"
"3465","7/31/2020",2,"F2",2,3,6,"PR1",9,"PR"
"3466","7/31/2020",2,"F2",3,3,7,"PR1",9,"PR"
"3467","7/31/2020",2,"F2",4,3,12,"PR1",9,"PR"
"3468","7/31/2020",2,"F2",5,2,7,"PR1",9,"PR"
"3469","7/31/2020",2,"F2",6,2,10,"PR1",9,"PR"
"3470","7/31/2020",2,"F2",1,2,5,"PR2",9,"PR"
"3471","7/31/2020",2,"F2",2,4,3,"PR2",9,"PR"
"3472","7/31/2020",2,"F2",3,3,4.5,"PR2",9,"PR"
"3473","7/31/2020",2,"F2",4,3,4,"PR2",9,"PR"
"3474","7/31/2020",2,"F2",5,2,4.5,"PR2",9,"PR"
"3475","7/31/2020",2,"F2",6,3,3,"PR2",9,"PR"
"3476","7/31/2020",2,"F2",1,3,22.5,"CT1",9,"CT"
"3477","7/31/2020",2,"F2",2,2,16.5,"CT1",9,"CT"
"3478","7/31/2020",2,"F2",3,3,23,"CT1",9,"CT"
"3479","7/31/2020",2,"F2",4,3,17.5,"CT1",9,"CT"
"3480","7/31/2020",2,"F2",5,3,24,"CT1",9,"CT"
"3481","7/31/2020",2,"F2",6,2,19,"CT1",9,"CT"
"3482","7/31/2020",2,"F2",1,2,12.5,"CT2",9,"CT"
"3483","7/31/2020",2,"F2",2,1,6,"CT2",9,"CT"
"3484","7/31/2020",2,"F2",3,2,16,"CT2",9,"CT"
"3485","7/31/2020",2,"F2",4,3,13.5,"CT2",9,"CT"
"3486","7/31/2020",2,"F2",5,2,17,"CT2",9,"CT"
"3487","7/31/2020",2,"F2",6,3,15,"CT2",9,"CT"
"3488","7/31/2020",2,"F5",1,4,15.5,"PU2",9,"PU"
"3489","7/31/2020",2,"F5",2,3,15,"PU2",9,"PU"
"3490","7/31/2020",2,"F5",3,3,18.5,"PU2",9,"PU"
"3491","7/31/2020",2,"F5",4,4,12,"PU2",9,"PU"
"3492","7/31/2020",2,"F5",5,4,19,"PU2",9,"PU"
"3493","7/31/2020",2,"F5",6,4,16,"PU2",9,"PU"
"3494","7/31/2020",2,"F5",1,4,2.5,"PR1",9,"PR"
"3495","7/31/2020",2,"F5",2,3,3,"PR1",9,"PR"
"3496","7/31/2020",2,"F5",3,2,7,"PR1",9,"PR"
"3497","7/31/2020",2,"F5",4,3,9,"PR1",9,"PR"
"3498","7/31/2020",2,"F5",5,3,7,"PR1",9,"PR"
"3499","7/31/2020",2,"F5",6,3,10,"PR1",9,"PR"
"3500","7/31/2020",2,"F5",1,4,4.5,"PR2",9,"PR"
"3501","7/31/2020",2,"F5",2,4,5.5,"PR2",9,"PR"
"3502","7/31/2020",2,"F5",3,3,3.5,"PR2",9,"PR"
"3503","7/31/2020",2,"F5",4,6,6.5,"PR2",9,"PR"
"3504","7/31/2020",2,"F5",5,3,3,"PR2",9,"PR"
"3505","7/31/2020",2,"F5",6,4,6,"PR2",9,"PR"
"3506","7/31/2020",2,"F5",1,6,29,"CT1",9,"CT"
"3507","7/31/2020",2,"F5",2,2,14,"CT1",9,"CT"
"3508","7/31/2020",2,"F5",3,3,17.5,"CT1",9,"CT"
"3509","7/31/2020",2,"F5",4,3,27,"CT1",9,"CT"
"3510","7/31/2020",2,"F5",5,2,22,"CT1",9,"CT"
"3511","7/31/2020",2,"F5",6,2,13,"CT1",9,"CT"
"3512","7/31/2020",2,"F5",1,3,18.5,"CT2",9,"CT"
"3513","7/31/2020",2,"F5",2,5,11,"CT2",9,"CT"
"3514","7/31/2020",2,"F5",3,6,12.5,"CT2",9,"CT"
"3515","7/31/2020",2,"F5",4,5,14.5,"CT2",9,"CT"
"3516","7/31/2020",2,"F5",5,2,16.5,"CT2",9,"CT"
"3517","7/31/2020",2,"F5",6,2,7,"CT2",9,"CT"
"3518","7/31/2020",3,"CT",1,3,6,"PR1",9,"PR"
"3519","7/31/2020",3,"CT",2,3,7,"PR1",9,"PR"
"3520","7/31/2020",3,"CT",3,3,7,"PR1",9,"PR"
"3521","7/31/2020",3,"CT",4,3,6,"PR1",9,"PR"
"3522","7/31/2020",3,"CT",5,3,3.5,"PR1",9,"PR"
"3523","7/31/2020",3,"CT",6,4,8,"PR1",9,"PR"
"3524","7/31/2020",3,"CT",1,4,14.5,"PU1",9,"PU"
"3525","7/31/2020",3,"CT",2,4,16.5,"PU1",9,"PU"
"3526","7/31/2020",3,"CT",3,3,14,"PU1",9,"PU"
"3527","7/31/2020",3,"CT",4,4,17.5,"PU1",9,"PU"
"3528","7/31/2020",3,"CT",5,3,17,"PU1",9,"PU"
"3529","7/31/2020",3,"CT",6,2,18,"PU1",9,"PU"
"3530","7/31/2020",3,"CT",1,3,10,"PU2",9,"PU"
"3531","7/31/2020",3,"CT",2,3,14.5,"PU2",9,"PU"
"3532","7/31/2020",3,"CT",3,2,15,"PU2",9,"PU"
"3533","7/31/2020",3,"CT",4,2,10.5,"PU2",9,"PU"
"3534","7/31/2020",3,"CT",5,4,15.5,"PU2",9,"PU"
"3535","7/31/2020",3,"CT",6,3,17.5,"PU2",9,"PU"
"3536","7/31/2020",3,"CT",1,4,6.5,"PR2",9,"PR"
"3537","7/31/2020",3,"CT",2,3,6,"PR2",9,"PR"
"3538","7/31/2020",3,"CT",3,2,4,"PR2",9,"PR"
"3539","7/31/2020",3,"CT",4,2,5,"PR2",9,"PR"
"3540","7/31/2020",3,"CT",5,2,2,"PR2",9,"PR"
"3541","7/31/2020",3,"CT",6,3,4,"PR2",9,"PR"
"3542","7/31/2020",3,"CT",1,3,17.5,"CT1",9,"CT"
"3543","7/31/2020",3,"CT",2,3,14,"CT1",9,"CT"
"3544","7/31/2020",3,"CT",3,3,20,"CT1",9,"CT"
"3545","7/31/2020",3,"CT",4,3,16,"CT1",9,"CT"
"3546","7/31/2020",3,"CT",5,3,19.5,"CT1",9,"CT"
"3547","7/31/2020",3,"CT",6,3,22,"CT1",9,"CT"
"3548","7/31/2020",3,"CT",1,3,15,"CT2",9,"CT"
"3549","7/31/2020",3,"CT",2,3,21,"CT2",9,"CT"
"3550","7/31/2020",3,"CT",3,3,13,"CT2",9,"CT"
"3551","7/31/2020",3,"CT",4,2,5,"CT2",9,"CT"
"3552","7/31/2020",3,"CT",5,3,9,"CT2",9,"CT"
"3553","7/31/2020",3,"CT",6,5,15.5,"CT2",9,"CT"
"3554","7/31/2020",3,"F10",1,3,5,"PR2",9,"PR"
"3555","7/31/2020",3,"F10",2,2,6,"PR2",9,"PR"
"3556","7/31/2020",3,"F10",3,2,9,"PR2",9,"PR"
"3557","7/31/2020",3,"F10",4,2,5.5,"PR2",9,"PR"
"3558","7/31/2020",3,"F10",5,3,6,"PR2",9,"PR"
"3559","7/31/2020",3,"F10",6,3,4,"PR2",9,"PR"
"3560","7/31/2020",3,"F10",1,1,9,"PU1",9,"PU"
"3561","7/31/2020",3,"F10",2,4,16.5,"PU1",9,"PU"
"3562","7/31/2020",3,"F10",3,3,16,"PU1",9,"PU"
"3563","7/31/2020",3,"F10",4,3,9,"PU1",9,"PU"
"3564","7/31/2020",3,"F10",5,2,14.5,"PU1",9,"PU"
"3565","7/31/2020",3,"F10",6,2,8.5,"PU1",9,"PU"
"3566","7/31/2020",3,"F10",1,4,7,"PU2",9,"PU"
"3567","7/31/2020",3,"F10",2,3,7.5,"PU2",9,"PU"
"3568","7/31/2020",3,"F10",3,3,7,"PU2",9,"PU"
"3569","7/31/2020",3,"F10",4,3,16,"PU2",9,"PU"
"3570","7/31/2020",3,"F10",5,3,11,"PU2",9,"PU"
"3571","7/31/2020",3,"F10",6,2,6,"PU2",9,"PU"
"3572","7/31/2020",3,"F10",1,3,4,"CT1",9,"CT"
"3573","7/31/2020",3,"F10",2,3,8,"CT1",9,"CT"
"3574","7/31/2020",3,"F10",3,3,6,"CT1",9,"CT"
"3575","7/31/2020",3,"F10",4,3,5,"CT1",9,"CT"
"3576","7/31/2020",3,"F10",5,3,22,"CT1",9,"CT"
"3577","7/31/2020",3,"F10",6,3,27.5,"CT1",9,"CT"
"3578","7/31/2020",3,"F10",1,3,22,"CT2",9,"CT"
"3579","7/31/2020",3,"F10",2,2,16.5,"CT2",9,"CT"
"3580","7/31/2020",3,"F10",3,3,9,"CT2",9,"CT"
"3581","7/31/2020",3,"F10",4,3,9.5,"CT2",9,"CT"
"3582","7/31/2020",3,"F10",5,3,13,"CT2",9,"CT"
"3583","7/31/2020",3,"F10",6,3,17,"CT2",9,"CT"
"3584","7/31/2020",3,"F2",1,3,16,"CT1",9,"CT"
"3585","7/31/2020",3,"F2",2,3,16,"CT1",9,"CT"
"3586","7/31/2020",3,"F2",3,3,16.5,"CT1",9,"CT"
"3587","7/31/2020",3,"F2",4,5,16,"CT1",9,"CT"
"3588","7/31/2020",3,"F2",5,3,17,"CT1",9,"CT"
"3589","7/31/2020",3,"F2",6,3,18,"CT1",9,"CT"
"3590","7/31/2020",3,"F5",1,3,12.5,"PU1",9,"PU"
"3591","7/31/2020",3,"F5",2,3,9,"PU1",9,"PU"
"3592","7/31/2020",3,"F5",3,2,5,"PU1",9,"PU"
"3593","7/31/2020",3,"F5",4,3,16.5,"PU1",9,"PU"
"3594","7/31/2020",3,"F5",5,3,10,"PU1",9,"PU"
"3595","7/31/2020",3,"F5",6,2,15,"PU1",9,"PU"
"3596","7/31/2020",3,"F5",1,4,20,"PU2",9,"PU"
"3597","7/31/2020",3,"F5",2,5,12.5,"PU2",9,"PU"
"3598","7/31/2020",3,"F5",3,4,11,"PU2",9,"PU"
"3599","7/31/2020",3,"F5",4,3,12,"PU2",9,"PU"
"3600","7/31/2020",3,"F5",5,2,8,"PU2",9,"PU"
"3601","7/31/2020",3,"F5",6,3,8,"PU2",9,"PU"
"3602","7/31/2020",3,"F5",1,3,3.5,"PR1",9,"PR"
"3603","7/31/2020",3,"F5",2,1,3.5,"PR1",9,"PR"
"3604","7/31/2020",3,"F5",3,3,4,"PR1",9,"PR"
"3605","7/31/2020",3,"F5",4,3,3,"PR1",9,"PR"
"3606","7/31/2020",3,"F5",5,2,2.5,"PR1",9,"PR"
"3607","7/31/2020",3,"F5",6,2,6,"PR1",9,"PR"
"3608","7/31/2020",3,"F5",1,4,8,"PR2",9,"PR"
"3609","7/31/2020",3,"F5",2,3,9.5,"PR2",9,"PR"
"3610","7/31/2020",3,"F5",3,3,4,"PR2",9,"PR"
"3611","7/31/2020",3,"F5",4,2,9.5,"PR2",9,"PR"
"3612","7/31/2020",3,"F5",5,2,4,"PR2",9,"PR"
"3613","7/31/2020",3,"F5",6,2,4,"PR2",9,"PR"
"3614","7/31/2020",3,"F5",1,4,11,"CT1",9,"CT"
"3615","7/31/2020",3,"F5",2,4,20,"CT1",9,"CT"
"3616","7/31/2020",3,"F5",3,2,10,"CT1",9,"CT"
"3617","7/31/2020",3,"F5",4,6,22.5,"CT1",9,"CT"
"3618","7/31/2020",3,"F5",5,2,26,"CT1",9,"CT"
"3619","7/31/2020",3,"F5",6,4,17,"CT1",9,"CT"
"3620","7/31/2020",3,"F5",1,4,15,"CT2",9,"CT"
"3621","7/31/2020",3,"F5",2,4,17,"CT2",9,"CT"
"3622","7/31/2020",3,"F5",3,4,16,"CT2",9,"CT"
"3623","7/31/2020",3,"F5",4,4,22,"CT2",9,"CT"
"3624","7/31/2020",3,"F5",5,2,15,"CT2",9,"CT"
"3625","7/31/2020",3,"F5",6,2,4,"CT2",9,"CT"
"3626","7/6/2018",3,"CT",1,2,8.3,"PR1",1,"PR"
"3627","7/6/2018",3,"CT",2,2,6,"PR1",1,"PR"
"3628","7/6/2018",3,"CT",3,3,9.2,"PR1",1,"PR"
"3629","7/6/2018",3,"CT",4,2,7.1,"PR1",1,"PR"
"3630","7/6/2018",3,"CT",5,2,7.7,"PR1",1,"PR"
"3631","7/6/2018",3,"CT",6,2,8.5,"PR1",1,"PR"
"3632","7/6/2018",3,"CT",1,3,6.1,"PU1",1,"PU"
"3633","7/6/2018",3,"CT",2,2,10,"PU1",1,"PU"
"3634","7/6/2018",3,"CT",3,3,8.2,"PU1",1,"PU"
"3635","7/6/2018",3,"CT",4,2,7,"PU1",1,"PU"
"3636","7/6/2018",3,"CT",5,3,7.8,"PU1",1,"PU"
"3637","7/6/2018",3,"CT",6,2,4,"PU1",1,"PU"
"3638","7/6/2018",3,"CT",1,2,5.5,"PU2",1,"PU"
"3639","7/6/2018",3,"CT",2,1,6,"PU2",1,"PU"
"3640","7/6/2018",3,"CT",3,3,5,"PU2",1,"PU"
"3641","7/6/2018",3,"CT",4,3,6.2,"PU2",1,"PU"
"3642","7/6/2018",3,"CT",5,1,5.6,"PU2",1,"PU"
"3643","7/6/2018",3,"CT",6,1,5.1,"PU2",1,"PU"
"3644","7/6/2018",3,"CT",1,2,5.8,"PR2",1,"PR"
"3645","7/6/2018",3,"CT",2,2,5.2,"PR2",1,"PR"
"3646","7/6/2018",3,"CT",3,2,6,"PR2",1,"PR"
"3647","7/6/2018",3,"CT",4,2,4,"PR2",1,"PR"
"3648","7/6/2018",3,"CT",5,2,6,"PR2",1,"PR"
"3649","7/6/2018",3,"CT",6,2,8.3,"PR2",1,"PR"
"3650","7/6/2018",3,"CT",1,2,12,"CT1",1,"CT"
"3651","7/6/2018",3,"CT",2,2,13.1,"CT1",1,"CT"
"3652","7/6/2018",3,"CT",3,3,11.8,"CT1",1,"CT"
"3653","7/6/2018",3,"CT",4,4,13.4,"CT1",1,"CT"
"3654","7/6/2018",3,"CT",5,3,9.4,"CT1",1,"CT"
"3655","7/6/2018",3,"CT",6,3,13.1,"CT1",1,"CT"
"3656","7/6/2018",3,"CT",1,2,14.2,"CT2",1,"CT"
"3657","7/6/2018",3,"CT",2,3,10,"CT2",1,"CT"
"3658","7/6/2018",3,"CT",3,3,11.9,"CT2",1,"CT"
"3659","7/6/2018",3,"CT",4,3,11.8,"CT2",1,"CT"
"3660","7/6/2018",3,"CT",5,4,13.2,"CT2",1,"CT"
"3661","7/6/2018",3,"CT",6,3,8.3,"CT2",1,"CT"
"3662","7/6/2018",3,"F10",1,2,8,"PR1",1,"PR"
"3663","7/6/2018",3,"F10",2,2,6,"PR1",1,"PR"
"3664","7/6/2018",3,"F10",3,2,8,"PR1",1,"PR"
"3665","7/6/2018",3,"F10",4,2,10,"PR1",1,"PR"
"3666","7/6/2018",3,"F10",5,2,8.5,"PR1",1,"PR"
"3667","7/6/2018",3,"F10",6,2,7,"PR1",1,"PR"
"3668","7/6/2018",3,"F10",1,2,5,"PR2",1,"PR"
"3669","7/6/2018",3,"F10",2,2,6.3,"PR2",1,"PR"
"3670","7/6/2018",3,"F10",3,2,7,"PR2",1,"PR"
"3671","7/6/2018",3,"F10",4,2,6.8,"PR2",1,"PR"
"3672","7/6/2018",3,"F10",5,3,6,"PR2",1,"PR"
"3673","7/6/2018",3,"F10",6,2,5.1,"PR2",1,"PR"
"3674","7/6/2018",3,"F10",1,2,8.6,"PU1",1,"PU"
"3675","7/6/2018",3,"F10",2,2,12.5,"PU1",1,"PU"
"3676","7/6/2018",3,"F10",3,2,9.3,"PU1",1,"PU"
"3677","7/6/2018",3,"F10",4,2,7.9,"PU1",1,"PU"
"3678","7/6/2018",3,"F10",5,2,8.1,"PU1",1,"PU"
"3679","7/6/2018",3,"F10",6,2,6,"PU1",1,"PU"
"3680","7/6/2018",3,"F10",1,2,12.8,"PU2",1,"PU"
"3681","7/6/2018",3,"F10",2,2,9.8,"PU2",1,"PU"
"3682","7/6/2018",3,"F10",3,2,8.8,"PU2",1,"PU"
"3683","7/6/2018",3,"F10",4,2,10.3,"PU2",1,"PU"
"3684","7/6/2018",3,"F10",5,3,9.5,"PU2",1,"PU"
"3685","7/6/2018",3,"F10",6,3,8.6,"PU2",1,"PU"
"3686","7/6/2018",3,"F10",1,2,18,"CT1",1,"CT"
"3687","7/6/2018",3,"F10",2,2,21.7,"CT1",1,"CT"
"3688","7/6/2018",3,"F10",3,2,24,"CT1",1,"CT"
"3689","7/6/2018",3,"F10",4,3,15.9,"CT1",1,"CT"
"3690","7/6/2018",3,"F10",5,3,17,"CT1",1,"CT"
"3691","7/6/2018",3,"F10",6,2,21,"CT1",1,"CT"
"3692","7/6/2018",3,"F10",1,3,14,"CT2",1,"CT"
"3693","7/6/2018",3,"F10",2,2,19.5,"CT2",1,"CT"
"3694","7/6/2018",3,"F10",3,3,19.4,"CT2",1,"CT"
"3695","7/6/2018",3,"F10",4,3,17,"CT2",1,"CT"
"3696","7/6/2018",3,"F10",5,3,12.1,"CT2",1,"CT"
"3697","7/6/2018",3,"F10",6,3,16,"CT2",1,"CT"
"3698","7/6/2018",3,"F5",1,2,8.1,"PU1",1,"PU"
"3699","7/6/2018",3,"F5",2,2,10.2,"PU1",1,"PU"
"3700","7/6/2018",3,"F5",3,2,8.2,"PU1",1,"PU"
"3701","7/6/2018",3,"F5",4,2,7.8,"PU1",1,"PU"
"3702","7/6/2018",3,"F5",5,1,7.5,"PU1",1,"PU"
"3703","7/6/2018",3,"F5",6,1,7.6,"PU1",1,"PU"
"3704","7/6/2018",3,"F5",1,2,6.8,"PU2",1,"PU"
"3705","7/6/2018",3,"F5",2,2,9.2,"PU2",1,"PU"
"3706","7/6/2018",3,"F5",3,2,8.1,"PU2",1,"PU"
"3707","7/6/2018",3,"F5",4,2,8.6,"PU2",1,"PU"
"3708","7/6/2018",3,"F5",5,2,7,"PU2",1,"PU"
"3709","7/6/2018",3,"F5",6,1,8,"PU2",1,"PU"
"3710","7/6/2018",3,"F5",1,2,5.1,"PR1",1,"PR"
"3711","7/6/2018",3,"F5",2,2,4.5,"PR1",1,"PR"
"3712","7/6/2018",3,"F5",3,2,4,"PR1",1,"PR"
"3713","7/6/2018",3,"F5",4,2,7.8,"PR1",1,"PR"
"3714","7/6/2018",3,"F5",5,1,6.6,"PR1",1,"PR"
"3715","7/6/2018",3,"F5",6,3,8.8,"PR1",1,"PR"
"3716","7/6/2018",3,"F5",1,2,5.9,"PR2",1,"PR"
"3717","7/6/2018",3,"F5",2,2,7.7,"PR2",1,"PR"
"3718","7/6/2018",3,"F5",3,2,7.6,"PR2",1,"PR"
"3719","7/6/2018",3,"F5",4,3,8,"PR2",1,"PR"
"3720","7/6/2018",3,"F5",5,1,6.5,"PR2",1,"PR"
"3721","7/6/2018",3,"F5",6,2,6.9,"PR2",1,"PR"
"3722","7/6/2018",3,"F5",1,3,14.6,"CT1",1,"CT"
"3723","7/6/2018",3,"F5",2,3,20,"CT1",1,"CT"
"3724","7/6/2018",3,"F5",3,2,18.3,"CT1",1,"CT"
"3725","7/6/2018",3,"F5",4,3,21.9,"CT1",1,"CT"
"3726","7/6/2018",3,"F5",5,3,15,"CT1",1,"CT"
"3727","7/6/2018",3,"F5",6,3,18.7,"CT1",1,"CT"
"3728","7/6/2018",3,"F5",1,2,19,"CT2",1,"CT"
"3729","7/6/2018",3,"F5",2,4,17.8,"CT2",1,"CT"
"3730","7/6/2018",3,"F5",3,2,13,"CT2",1,"CT"
"3731","7/6/2018",3,"F5",4,3,14.1,"CT2",1,"CT"
"3732","7/6/2018",3,"F5",5,2,16.2,"CT2",1,"CT"
"3733","7/6/2018",3,"F5",6,3,19.7,"CT2",1,"CT"
"3734","7/6/2019",1,"CT",1,2,5,"PR1",6,"PR"
"3735","7/6/2019",1,"CT",2,2,4,"PR1",6,"PR"
"3736","7/6/2019",1,"CT",3,2,3.5,"PR1",6,"PR"
"3737","7/6/2019",1,"CT",4,2,4,"PR1",6,"PR"
"3738","7/6/2019",1,"CT",5,2,3.5,"PR1",6,"PR"
"3739","7/6/2019",1,"CT",6,1,4.5,"PR1",6,"PR"
"3740","7/6/2019",1,"CT",1,2,3.5,"PR2",6,"PR"
"3741","7/6/2019",1,"CT",2,1,4,"PR2",6,"PR"
"3742","7/6/2019",1,"CT",3,1,3.5,"PR2",6,"PR"
"3743","7/6/2019",1,"CT",4,1,3,"PR2",6,"PR"
"3744","7/6/2019",1,"CT",5,2,3.5,"PR2",6,"PR"
"3745","7/6/2019",1,"CT",6,2,3.5,"PR2",6,"PR"
"3746","7/6/2019",1,"CT",1,4,10.5,"PU1",6,"PU"
"3747","7/6/2019",1,"CT",2,3,10,"PU1",6,"PU"
"3748","7/6/2019",1,"CT",3,1,5.5,"PU1",6,"PU"
"3749","7/6/2019",1,"CT",4,1,7,"PU1",6,"PU"
"3750","7/6/2019",1,"CT",5,2,9.9,"PU1",6,"PU"
"3751","7/6/2019",1,"CT",6,1,6.5,"PU1",6,"PU"
"3752","7/6/2019",1,"CT",1,2,10,"PU2",6,"PU"
"3753","7/6/2019",1,"CT",2,2,8.5,"PU2",6,"PU"
"3754","7/6/2019",1,"CT",3,3,11.5,"PU2",6,"PU"
"3755","7/6/2019",1,"CT",4,3,10.5,"PU2",6,"PU"
"3756","7/6/2019",1,"CT",5,2,13.5,"PU2",6,"PU"
"3757","7/6/2019",1,"CT",6,3,10.5,"PU2",6,"PU"
"3758","7/6/2019",1,"CT",1,4,11,"CT1",6,"CT"
"3759","7/6/2019",1,"CT",2,3,11.5,"CT1",6,"CT"
"3760","7/6/2019",1,"CT",3,3,13,"CT1",6,"CT"
"3761","7/6/2019",1,"CT",4,2,9.2,"CT1",6,"CT"
"3762","7/6/2019",1,"CT",5,4,13.5,"CT1",6,"CT"
"3763","7/6/2019",1,"CT",6,2,8.2,"CT1",6,"CT"
"3764","7/6/2019",1,"CT",1,2,19,"CT2",6,"CT"
"3765","7/6/2019",1,"CT",2,3,16,"CT2",6,"CT"
"3766","7/6/2019",1,"CT",3,3,19,"CT2",6,"CT"
"3767","7/6/2019",1,"CT",4,2,15.5,"CT2",6,"CT"
"3768","7/6/2019",1,"CT",5,2,14,"CT2",6,"CT"
"3769","7/6/2019",1,"CT",6,3,12,"CT2",6,"CT"
"3770","7/6/2019",1,"F10",1,4,10,"PU1",6,"PU"
"3771","7/6/2019",1,"F10",2,2,8.5,"PU1",6,"PU"
"3772","7/6/2019",1,"F10",3,2,4,"PU1",6,"PU"
"3773","7/6/2019",1,"F10",4,2,8.5,"PU1",6,"PU"
"3774","7/6/2019",1,"F10",5,3,13.7,"PU1",6,"PU"
